id	title	author	source	primaryCategory	tags	relativePath
8f8a2885e3004912	الاستعارة في ديوان: (لا بد)، لمحمود حسن إسماعيل: دراسةٌ أسلوبيةٌ إحصائيةٌ	د. أحمد بن محمد حسانين	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/9/1/2 الاستعارة في ديوان$ (لا بد)، لمحمود حسن إسماعيل$ دراسةٌ أسلوبيةٌ إحصائيةٌ.pdf
b3f4b33a2eca5a6a	الاستعارة في قصيدة المديح بين ابن الحداد وابن سهلٍ: دراسةٌ أسلوبيةٌ إحصائيةٌ مقارنةٌ	د. محمد بن دياب غزاوي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/5/2/3 الاستعارة في قصيدة المديح بين ابن ... وابن سهلٍ$ دراسةٌ أسلوبيةٌ إحصائيةٌ مقارنةٌ.pdf
1f8027512b8d0c33	الأسس العلمية لبناء نصوص تعليم اللغة العربية للناطقين بغيرها	د. عبد المنعم بن حسن الملك عثمان	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/9/3/6 الأسس العلمية لبناء نصوص تعليم اللغة العربية للناطقين بغيرها.pdf
46d36dd2e6f04d34	الإطالة التعويضية في اللغة العربية: دراسةٌ صوتيةٌ صرفيةٌ معاصرةٌ (قراءة/ الزهري نموذجاً)	د. علي بن سليمان الجوابرة	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/10/1/4 الإطالة التعويضية في اللغة العربية$ دراسةٌ صوتيةٌ صرفيةٌ معاصرةٌ (قراءة& الزهري نموذجاً).pdf
7b1299d87b217be1	الإفادة في النحو العربي في ضوء نظرية الملاءمة: مقاربةٌ إدراكيةٌ	د. إبراهيم بن سليمان اللاحم	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	نحو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/17/3/4 الإفادة في النحو العربي في ضوء نظرية الملاءمة$ مقاربةٌ إدراكيةٌ.pdf
a6e9843ed82e2423	الافتقار إلى الدليل وأثره في الأحكام النحوية عند/ ابن مالكٍ	د. سعد بن عبد الله المحمود	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/3/1 الافتقار إلى الدليل وأثره في الأحكام النحوية عند& ابن مالكٍ.pdf
cce40663a67b5b31	الانزياح في قصيدة/ ابن الحداد الأندلسي (عساك بحق عيساك)	د. فاطمة بنت صالح البرادي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/4/7 الانزياح في قصيدة& ابن الحداد الأندلسي (عساك بحق عيساك).pdf
ee4cabb732d01b71	البحث عن التيار: ملامح النقد الأدبي في صحيفة القصيم المحتجبة: توثيقٌ وتحليلٌ	د. عبد الله بن صالح الوشمي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/3/1/2 البحث عن التيار$ ملامح النقد الأدبي في صحيفة القصيم المحتجبة$ توثيقٌ وتحليلٌ.pdf
51a217f18c558f7a	البعد الحجاجي في قصيدة: (الدمعة الخرساء)، لإيليا أبي ماضي	د. خلود بنت عبد اللطيف الجوهر	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/10/1/6 البعد الحجاجي في قصيدة$ (الدمعة الخرساء)، لإيليا أبي ماضي.pdf
36aaf30ca1145f6b	البناء القيمي والتعبير الفني في ديوان: (الطفل العرب)، لأحمد سويلم	د. سعاد بن عبد العزيز بالطيور	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/11/1/5 البناء القيمي والتعبير الفني في ديوان$ (الطفل العرب)، لأحمد سويلم.pdf
3f7a84a835c1ff1b	التحضيض في النحو العربي: أدواته، وأحكامه	د. زياد بن محمد أبو سمور	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	نحو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/4/3 التحضيض في النحو العربي$ أدواته، وأحكامه.pdf
c6921a2e44c50e37	التشابه في النحو وأثره في الحكم النحوي (باب: (الحال) نموذجاً)	أ. د. عبد العزيز بن عبد الرحمن الخثلان	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	نحو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/1/2 التشابه في النحو وأثره في الحكم النحوي (باب$ (الحال) نموذجاً).pdf
fee0d98417a364f3	التشكيل الجمالي للصورة الأدبية في شعر/ جبيهاء الأشجعي	أ. د. عادل نصورة التمساحي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/2/6 التشكيل الجمالي للصورة الأدبية في شعر& جبيهاء الأشجعي.pdf
5bea7e41f163f0c0	التطريز في البلاغة العربية: مفهومه، تطوره، جمالياته	أ. د. عمر بن عبد العزيز المحمود	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/4/6 التطريز في البلاغة العربية$ مفهومه، تطوره، جمالياته.pdf
bac2fae67828c0b2	التناص: بين الرؤية والتطبيق (مرثية المعري الإنسانية أنموذجاً)	د. إبراهيم بن مصطفى الدهون	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/7/4/3 التناص$ بين الرؤية والتطبيق (مرثية المعري الإنسانية أنموذجاً).pdf
fd8b50f478e1dd31	التناص في ديوان: (لا تقولي وداعاً)، للشاعر/ عيسى جرابا	د. وليد بن عبد الله الدوسري	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/11/1/6 التناص في ديوان$ (لا تقولي وداعاً)، للشاعر& عيسى جرابا.pdf
1320133eacdf1702	التناص مع القرآن في شعر/ ابن سهلٍ الأندلسي (قصة/ موسى -عليه السلام- أنموذجاً)	أ. د. ثناء نجاتي عياش	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/4/8 التناص مع القرآن في شعر& ابن ... الأندلسي (قصة& موسى -عليه السلام- أنموذجاً).pdf
b7c9f0b0e85b18dd	الثنائيات الضدية في شعر/ عبد الله البردوني (قصيدة: (نحن والحاكمون) أنموذجاً)	د. عبد الله بن حسن القرني	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/16/1/5 الثنائيات الضدية في شعر& عبد الله البردوني (قصيدة$ (نحن والحاكمون) أنموذجاً).pdf
6283504d02f4bd8f	الجهود اللغوية لإسماعيل القاضي: جمعاً ودراسةً	أ. د. عبد العزيز بن صالح العمري	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/15/4/1 الجهود اللغوية لإسماعيل القاضي$ جمعاً ودراسةً.pdf
625ee3f9b6b6c7c5	الحنين في الشعر الشنقيطي (ابن أحمد دام نموذجاً)	د. الشيخ أحمد المنى	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/9/4/4 الحنين في الشعر الشنقيطي (ابن أحمد دام نموذجاً).pdf
d353f37853e6eb67	الخصائص اللغوية لمصطلحات المدنية المعاصرة (مصطلحات وثيقة: (برنامج التحول الرقمي 2020) أنموذجاً)	أ. د. لمياء بنت حمد العقيل	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/3/2 الخصائص اللغوية لمصطلحات المدنية المعاصرة (مصطلحات وثيقة$ (برنامج التحول الرقمي 2020) أنموذجاً).pdf
3f9a58d9aefed527	الدلالات البلاغية لـ: (إنما) في السياق النبوي	د. منيرة بنت مرعي الزهراني	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/18/2/3 الدلالات البلاغية لـ$ (إنما) في السياق النبوي.pdf
bbe465796941780f	الشعر النسائي السعودي المعاصر: ملامح الرؤية الشعرية	د. ولد متالي لمرابط أحمد محمدو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/10/4/5 الشعر النسائي السعودي المعاصر$ ملامح الرؤية الشعرية.pdf
511a171c8d3e7f01	الشفاهية في المرتجلات الشعرية الأندلسية في عصر دولة بني الأحمر	أ. د. خالد بن عبد العزيز الخرعان	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/4/6 الشفاهية في المرتجلات الشعرية الأندلسية في عصر دولة بني الأحمر.pdf
928ae9f4e75ec2d6	الصفات الحسية والمعنوية للذئب في الشعر العربي القديم من العصر الجاهلي حتى سنة 450هـ: دراسةٌ إحصائيةٌ	أ. د. إبراهيم بن علي الدغيري	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/8/2/4 الصفات الحسية والمعنوية للذئب في الشعر ... الجاهلي حتى سنة 450هـ$ دراسةٌ إحصائيةٌ.pdf
bd1e5944d6315d0d	الطيوب والعطور في الشعر العباسي	د. إبراهيم بن مصطفى الدهون	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/15/3/4 الطيوب والعطور في الشعر العباسي.pdf
3fd8a7f1d2290b55	الظواهر النحوية في لهجة/ قيس بن ثعلبة: جمعاً ودراسةً	د. حسان بن عبد الله الغنيمان	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/4/1/1 الظواهر النحوية في لهجة& قيس بن ثعلبة$ جمعاً ودراسةً.pdf
88b4cdadf6b8c706	العتبات في ديوان: (هسيس)، للشاعر/ حسن الصلهبي: دراسةٌ سيميائيةٌ	د. تنوير بنت أحمد هندي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/16/4/6 العتبات في ديوان$ (هسيس)، للشاعر& حسن الصلهبي$ دراسةٌ سيميائيةٌ.pdf
65ba18cc8e7b0839	العروض العربي: بين دعاوى التيسير وعبقرية بنائه: دراسةٌ تحليليةٌ نقديةٌ ورؤيةٌ جديدةٌ	د. وليد بن مقبل الديب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/14/3/4 العروض العربي$ بين دعاوى التيسير وعبقرية بنائه$ دراسةٌ تحليليةٌ نقديةٌ ورؤيةٌ جديدةٌ.pdf
21885bc8d622ebb8	العَلَم السعودي في الشعر المواكب ليوم العَلَم: دراسةٌ سيميائيةٌ	د. عبد الرحمن بن صالح الخميس	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/17/2/1 العَلَم السعودي في الشعر المواكب ليوم العَلَم$ دراسةٌ سيميائيةٌ.pdf
24ebc1822ee5549f	العمدة والفضلة في النحو العربي: المصطلح، والدلالة	د. علاء دسوقي أحمد علي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	نحو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/4/1 العمدة والفضلة في النحو العربي$ المصطلح، والدلالة.pdf
18534e382c1147bf	القافية في الشعر التفعيلي: دراسةٌ إحصائيةٌ تحليليةٌ	د. وليد بن خالد الحازمي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/15/4/5 القافية في الشعر التفعيلي$ دراسةٌ إحصائيةٌ تحليليةٌ.pdf
a549b068509e9da6	القضايا النقدية في مقدمة ديوان الزهاوي وتمثلها في شعره	د. عبد الرحمن بن صالح الخميس	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/11/3/5 القضايا النقدية في مقدمة ديوان الزهاوي وتمثلها في شعره.pdf
17e21c22f7c62608	الكثرة والشيوع في شواهد النحو العربي بين منهج النظر ومنهج التطبيق: دراسةٌ نقديةٌ	د. طارق بن محمود محمد	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	نحو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/9/4/2 الكثرة والشيوع في شواهد النحو العربي ... منهج النظر ومنهج التطبيق$ دراسةٌ نقديةٌ.pdf
88743a491ae765da	الكفاية اللغوية في أدب الأطفال (الأنشودة نموذجاً): حلقةٌ ميدانيةٌ	د. راشد بن علي عيسى، د. جمال بن دليع العريني	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/9/1/6 الكفاية اللغوية في أدب الأطفال (الأنشودة نموذجاً)$ حلقةٌ ميدانيةٌ.pdf
1684923fce3f94a8	اللهجات في: (معاني القرآن)، لقطربٍ: دراسةٌ في المستوى النحوي	أ. د. ماجد بن عمر القرني	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/2/3 اللهجات في$ (معاني القرآن)، لقطربٍ$ دراسةٌ في المستوى النحوي.pdf
c6b61effba9cf658	المدونات اللغوية ودراسة الظواهر النحوية: مدخلٌ ونماذج	د. أشرف بن محمد علي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/3/3 المدونات اللغوية ودراسة الظواهر النحوية$ مدخلٌ ونماذج.pdf
17961bd2f0e0ed93	المستويات اللغوية في الرواية السعودية (الأديبة/ بهية بو سبيت نموذجاً)	د. محمد أمين بن أحمد الروابدة، د. توفيق بن محمود القرم	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/10/4/4 المستويات اللغوية في الرواية السعودية (الأديبة& بهية بو سبيت نموذجاً).pdf
017645d76f5c7596	المضامين الثقافية الحديثة في كتب تعليم اللغة العربية الحديثة (سلسلة: (كلمة ونغم) أنموذجاً)	د. ولاء بنت فهد السبيت	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/17/4/2 المضامين الثقافية الحديثة في كتب تعليم ... العربية الحديثة (سلسلة$ (كلمة ونغم) أنموذجاً).pdf
8b98f21f77811c80	الوظائف التعبيرية في رسائل الجاحظ الأدبية ((رسالةٌ في الجد والهزل) أنموذجاً): دراسةٌ إنشائيةٌ	د. صالح بن عبد الله التويجري	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/1/4 الوظائف التعبيرية في رسائل الجاحظ الأدبية ... في الجد والهزل) أنموذجاً)$ دراسةٌ إنشائيةٌ.pdf
9e990629803dbdb9	آليات الحجاج في كتاب: (الفروق اللغوية)، لأبي هلالٍ العسكري (الباب الأول نموذجاً)	أ. د. أماني بنت عبد العزيز الداود	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/15/3/3 آليات الحجاج في كتاب$ (الفروق اللغوية)، لأبي هلالٍ العسكري (الباب الأول نموذجاً).pdf
c2d44c28b69af7ee	بناء: (فِعلَاء) في العربية: دراسةٌ صرفيةٌ لغويةٌ	د. سعود بن سعيد الرحيلي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/18/1/2 بناء$ (فِعلَاء) في العربية$ دراسةٌ صرفيةٌ لغويةٌ.pdf
d4ec0f5d9a395a59	بنية المعجم الشعري عند/ محمد الثبيتي: الرؤية، والدلالة	د. سهيل بن عبد اللطيف الفتياني	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	dictionaries	معجم لغوي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/9/2/4 بنية المعجم الشعري عند& محمد الثبيتي$ الرؤية، والدلالة.pdf
b6624cf469df5f10	تأصيل: (الظاهرة الأسلوبية) في البلاغة العربية ((مفتاح العلوم)، للسكاكي نموذجاً)	أ. د. حسام بن محمد أيوب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/8/2/3 تأصيل$ (الظاهرة الأسلوبية) في البلاغة العربية ((مفتاح العلوم)، للسكاكي نموذجاً).pdf
33eb6168f37f17d2	تحليل أخطاء العدد في اللغة العربية	أ. د. جاسم بن علي جاسم	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/5/1/2 تحليل أخطاء العدد في اللغة العربية.pdf
2a691aae8a309918	تداخل الأنواع في شعر/ ابن خفاجة الأندلسي (قصيدة: (وصف جبل) أنموذجاً)	د. نوال بنت محمد الصيخان	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/3/6 تداخل الأنواع في شعر& ابن خفاجة الأندلسي (قصيدة$ (وصف جبل) أنموذجاً).pdf
85c0961305afd9fa	تداولية الخطاب المقدماتي في نماذج من الرسائل الأدبية الحديثة	د. سالم بن محمد الضمادي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/19/2/1 تداولية الخطاب المقدماتي في نماذج من الرسائل الأدبية الحديثة.pdf
fbdd09a2685250fd	تذكير المؤنث: دراسةٌ تحليليةٌ للأخطاء اللغوية الشائعة	د. إبراهيم بن آدم إسحاق	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/7/1/4 تذكير المؤنث$ دراسةٌ تحليليةٌ للأخطاء اللغوية الشائعة.pdf
28a5ca1b77a75ab9	تطوير الخطاب في بيئات العمل في ضوء معطيات المناهج اللغوية النقدية: من التقاليد الإدارية إلى الإمكانات اللغوية	أ. د. محمد بن سعيد اللويمي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/16/1/2 تطوير الخطاب في بيئات العمل في ... من التقاليد الإدارية إلى الإمكانات اللغوية.pdf
d6b7504e6bc67037	تمنطق النحو: بين مدكورٍ وجيرار تروبو	د. عبد العزيز بن أحمد البجادي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	نحو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/10/2/1 تمنطق النحو$ بين مدكورٍ وجيرار تروبو.pdf
139719b69742c0e2	توجيهات المفسرين النحوية في كتاب سيبويه	د. علي بن محمود خير	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/9/4/1 توجيهات المفسرين النحوية في كتاب سيبويه.pdf
128770c24959580d	توظيف الشعر في روايات/ غازي القصيبي: دراسةٌ نقديةٌ	أ. د. أحمد بن ماطر اليتيمي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/14/1/2 توظيف الشعر في روايات& غازي القصيبي$ دراسةٌ نقديةٌ.pdf
7de9554a1c791170	توظيف مصطلحات علوم اللغة العربية في القصيدة الحديثة	د. هدى بنت صالح الفايز	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/1/3 توظيف مصطلحات علوم اللغة العربية في القصيدة الحديثة.pdf
f5678f53587bbad3	جماليات الإيقاع في شعر/ ابن عبدون (قصيدة: (الدهر) نموذجاً)	د. محمود بن سليم هياجنة	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/14/2/7 جماليات الإيقاع في شعر& ابن عبدون (قصيدة$ (الدهر) نموذجاً).pdf
9507205d97976b6b	جماليات السرد في قصة/ زكريا -عليه السلام- في القرآن	د. منصور بن عبد العزيز المهوس	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/1/7 جماليات السرد في قصة& زكريا -عليه السلام- في القرآن.pdf
988ddb57d49303c0	جماليات اللغة الشعرية في ديوان: (مزاجها زنجبيل)، لفواز اللعبون	أ. د. عبد الرحمن بن أحمد السبت	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/15/4/6 جماليات اللغة الشعرية في ديوان$ (مزاجها زنجبيل)، لفواز اللعبون.pdf
d51710e703bbff1a	جوابات/ ابن الحاجب النحوية في أماليه عما أُورِد على كافيته: دراسةٌ نحويةٌ ومنهجيةٌ	د. عبد الله بن عبد العزيز الوقيت	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/10/1/2 جوابات& ابن الحاجب النحوية في أماليه ... أُورِد على كافيته$ دراسةٌ نحويةٌ ومنهجيةٌ.pdf
d17f6ce703459e62	حجاجية المناظرات الأدبية (المناظرة بين السيف والقلم)، لابن نباتة المصري أنموذجاً): مقاربةٌ أسلوبيةٌ	أ. د. عبد الرحمن بن أحمد السبت	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/11/2/3 حجاجية المناظرات الأدبية (المناظرة بين السيف ... لابن نباتة المصري أنموذجاً)$ مقاربةٌ أسلوبيةٌ.pdf
8ef2c0cab0803948	حديث: (بُعثت بجوامع الكلم): دلالاته، وأسراره البلاغية	أ. د. عبد العزيز بن صالح العمار	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/4/1/3 حديث$ (بُعثت بجوامع الكلم)$ دلالاته، وأسراره البلاغية.pdf
bbce20e129f2ed9b	حذف الآخر في القرآن الكريم لغير مقتضٍ نحويٍ أو تصريفيٍ	د. عبد العزيز بن أحمد المنيع	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	نحو	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/14/2/2 حذف الآخر في القرآن الكريم لغير مقتضٍ نحويٍ أو تصريفيٍ.pdf
b6e50c9410ec55bc	سؤالات/ أبي العباس المبرد النحوية والتصريفية لشيخه/ أبي عثمان المازني: جمعاً ودراسةً	أ. د. عبد الله بن محمد النغيمشي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/5/2/1 سؤالات& أبي العباس المبرد النحوية والتصريفية لشيخه& أبي عثمان المازني$ جمعاً ودراسةً.pdf
95f2d8d406d459cf	شعرية الانحراف الأسلوبي واتساع دوائر الدلالة في ديوان: (التباس)، لحسنٍ الزهراني	د. أسماء بنت عبد الله الزهراني	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	diwans	ديوان شعري | شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/17/3/2 شعرية الانحراف الأسلوبي واتساع دوائر الدلالة في ديوان$ (التباس)، لحسنٍ الزهراني.pdf
759c04b44f243851	ظواهر التماسك النصي في قصيدة: (لا تطرق الباب)، للشاعر العراقي/ عبد الرزاق عبد الواحد: مقاربةٌ لسانيةٌ	د. ابتسام بنت زيدان التميمي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/1/5 ظواهر التماسك النصي في قصيدة$ (لا ... عبد الرزاق عبد الواحد$ مقاربةٌ لسانيةٌ.pdf
8da8d17286883704	علامات الجمع في اللغة العربية	د. زكريا بن سليمان التميمي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/12/1/3 علامات الجمع في اللغة العربية.pdf
7e0ddc75666c143b	علم اللغة الجغرافي: بين حداثة المصطلح وأصوله لدى العرب	د. عبد العزيز بن حميد الحميد	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/6/2/4 علم اللغة الجغرافي$ بين حداثة المصطلح وأصوله لدى العرب.pdf
2b7dd8e36cc5c3d5	قراءةٌ عروضيةٌ لآراء/ د. شعبان صلاح في كتابه: (موسيقى الشعر): عرضٌ ومناقشةٌ	د. بدر بن محمد الراشد	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	شعر وأدب	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/13/1/4 قراءةٌ عروضيةٌ لآراء& د. شعبان صلاح في كتابه$ (موسيقى الشعر)$ عرضٌ ومناقشةٌ.pdf
7676cf6c23e1b2f4	قلق الكتابة وتمرد الشخصيات في الرواية السعودية: ما وراء القص في المباني الحكائية	د. منصور بن محمد البلوي	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)	references	دراسات لغوية	مجلة العلوم العربية والإنسانية - جامعة القصيم (السعودية)/15/2/4 قلق الكتابة وتمرد الشخصيات في الرواية ... ما وراء القص في المباني الحكائية.pdf
